Year,County,Ethnicity,Race,Gender,Age Group,Count
2014,Lawrence,Hispanic,Black,Female,18--24,0
2014,Lawrence,Hispanic,Black,Female,25--44,0
2014,Lawrence,Hispanic,Black,Female,45--64,0
2014,Lawrence,Hispanic,Black,Female,65--84,0
2014,Lawrence,Hispanic,Black,Female,85+,0
2014,Lawrence,Hispanic,Other,Male,<1,0
2014,Lawrence,Hispanic,Other,Male,1--17,0
2014,Lawrence,Hispanic,Other,Male,18--24,0
2014,Lawrence,Hispanic,Other,Male,25--44,0
2014,Lawrence,Hispanic,Other,Male,45--64,0
2014,Lawrence,Hispanic,Other,Male,65--84,0
2014,Lawrence,Hispanic,Other,Male,85+,0
2014,Lawrence,Hispanic,Other,Female,<1,0
2014,Lawrence,Hispanic,Other,Female,1--17,0
2014,Lawrence,Hispanic,Other,Female,18--24,0
2014,Lawrence,Hispanic,Other,Female,25--44,0
2014,Lawrence,Hispanic,Other,Female,45--64,0
2014,Lawrence,Hispanic,Other,Female,65--84,0
2014,Lawrence,Hispanic,Other,Female,85+,0
2014,Lee,Non-Hispanic,White,Male,<1,1
2014,Lee,Non-Hispanic,White,Male,1--17,2
2014,Lee,Non-Hispanic,White,Male,18--24,2
2014,Lee,Non-Hispanic,White,Male,25--44,8
2014,Lee,Non-Hispanic,White,Male,45--64,37
2014,Lee,Non-Hispanic,White,Male,65--84,97
2014,Lee,Non-Hispanic,White,Male,85+,43
2014,Lee,Non-Hispanic,White,Female,<1,0
2014,Lee,Non-Hispanic,White,Female,1--17,1
2014,Lee,Non-Hispanic,White,Female,18--24,1
2014,Lee,Non-Hispanic,White,Female,25--44,5
2014,Lee,Non-Hispanic,White,Female,45--64,29
2014,Lee,Non-Hispanic,White,Female,65--84,65
2014,Lee,Non-Hispanic,White,Female,85+,71
2014,Lee,Non-Hispanic,Black,Male,<1,0
2014,Lee,Non-Hispanic,Black,Male,1--17,0
2014,Lee,Non-Hispanic,Black,Male,18--24,0
2014,Lee,Non-Hispanic,Black,Male,25--44,0
2014,Lee,Non-Hispanic,Black,Male,45--64,4
2014,Lee,Non-Hispanic,Black,Male,65--84,1
2014,Lee,Non-Hispanic,Black,Male,85+,0
2014,Lee,Non-Hispanic,Black,Female,<1,0
2014,Lee,Non-Hispanic,Black,Female,1--17,0
2014,Lee,Non-Hispanic,Black,Female,18--24,0
2014,Lee,Non-Hispanic,Black,Female,25--44,0
2014,Lee,Non-Hispanic,Black,Female,45--64,1
2014,Lee,Non-Hispanic,Black,Female,65--84,0
2014,Lee,Non-Hispanic,Black,Female,85+,2
2014,Lee,Non-Hispanic,Other,Male,<1,0
2014,Lee,Non-Hispanic,Other,Male,1--17,0
2014,Lee,Non-Hispanic,Other,Male,18--24,0
2014,Lee,Non-Hispanic,Other,Male,25--44,0
2014,Lee,Non-Hispanic,Other,Male,45--64,0
2014,Lee,Non-Hispanic,Other,Male,65--84,1
2014,Lee,Non-Hispanic,Other,Male,85+,0
2014,Lee,Non-Hispanic,Other,Female,<1,0
2014,Lee,Non-Hispanic,Other,Female,1--17,0
2014,Lee,Non-Hispanic,Other,Female,18--24,0
2014,Lee,Non-Hispanic,Other,Female,25--44,0
2014,Lee,Non-Hispanic,Other,Female,45--64,0
2014,Lee,Non-Hispanic,Other,Female,65--84,0
2014,Lee,Non-Hispanic,Other,Female,85+,0
2014,Lee,Hispanic,White,Male,<1,1
2014,Lee,Hispanic,White,Male,1--17,0
2014,Lee,Hispanic,White,Male,18--24,0
2014,Lee,Hispanic,White,Male,25--44,1
2014,Lee,Hispanic,White,Male,45--64,1
2014,Lee,Hispanic,White,Male,65--84,0
2014,Lee,Hispanic,White,Male,85+,1
2014,Lee,Hispanic,White,Female,<1,1
2014,Lee,Hispanic,White,Female,1--17,0
2014,Lee,Hispanic,White,Female,18--24,0
2014,Lee,Hispanic,White,Female,25--44,1
2014,Lee,Hispanic,White,Female,45--64,2
2014,Lee,Hispanic,White,Female,65--84,0
2014,Lee,Hispanic,White,Female,85+,0
2014,Lee,Hispanic,Black,Male,<1,0
2014,Lee,Hispanic,Black,Male,1--17,0
2014,Lee,Hispanic,Black,Male,18--24,0
2014,Lee,Hispanic,Black,Male,25--44,0
2014,Lee,Hispanic,Black,Male,45--64,0
2014,Lee,Hispanic,Black,Male,65--84,0
2014,Lee,Hispanic,Black,Male,85+,0
2014,Lee,Hispanic,Black,Female,<1,0
2014,Lee,Hispanic,Black,Female,1--17,0
2014,Lee,Hispanic,Black,Female,18--24,0
2014,Lee,Hispanic,Black,Female,25--44,0
2014,Lee,Hispanic,Black,Female,45--64,0
2014,Lee,Hispanic,Black,Female,65--84,0
2014,Lee,Hispanic,Black,Female,85+,0
2014,Lee,Hispanic,Other,Male,<1,0
2014,Lee,Hispanic,Other,Male,1--17,0
2014,Lee,Hispanic,Other,Male,18--24,0
2014,Lee,Hispanic,Other,Male,25--44,0
2014,Lee,Hispanic,Other,Male,45--64,1
2014,Lee,Hispanic,Other,Male,65--84,0
2014,Lee,Hispanic,Other,Male,85+,0
2014,Lee,Hispanic,Other,Female,<1,0
2014,Lee,Hispanic,Other,Female,1--17,0
2014,Lee,Hispanic,Other,Female,18--24,0
2014,Lee,Hispanic,Other,Female,25--44,0
2014,Lee,Hispanic,Other,Female,45--64,0
2014,Lee,Hispanic,Other,Female,65--84,0
2014,Lee,Hispanic,Other,Female,85+,0
2014,Livingston,Non-Hispanic,White,Male,<1,3
2014,Livingston,Non-Hispanic,White,Male,1--17,2
2014,Livingston,Non-Hispanic,White,Male,18--24,1
2014,Livingston,Non-Hispanic,White,Male,25--44,6
2014,Livingston,Non-Hispanic,White,Male,45--64,45
2014,Livingston,Non-Hispanic,White,Male,65--84,88
2014,Livingston,Non-Hispanic,White,Male,85+,55
2014,Livingston,Non-Hispanic,White,Female,<1,1
2014,Livingston,Non-Hispanic,White,Female,1--17,1
2014,Livingston,Non-Hispanic,White,Female,18--24,1
2014,Livingston,Non-Hispanic,White,Female,25--44,6
2014,Livingston,Non-Hispanic,White,Female,45--64,22
2014,Livingston,Non-Hispanic,White,Female,65--84,79
2014,Livingston,Non-Hispanic,White,Female,85+,93
2014,Livingston,Non-Hispanic,Black,Male,<1,0
2014,Livingston,Non-Hispanic,Black,Male,1--17,0
2014,Livingston,Non-Hispanic,Black,Male,18--24,0
2014,Livingston,Non-Hispanic,Black,Male,25--44,1
2014,Livingston,Non-Hispanic,Black,Male,45--64,0
2014,Livingston,Non-Hispanic,Black,Male,65--84,2
2014,Livingston,Non-Hispanic,Black,Male,85+,0
2014,Livingston,Non-Hispanic,Black,Female,<1,0
2014,Livingston,Non-Hispanic,Black,Female,1--17,0
2014,Livingston,Non-Hispanic,Black,Female,18--24,0
2014,Livingston,Non-Hispanic,Black,Female,25--44,0
2014,Livingston,Non-Hispanic,Black,Female,45--64,0
2014,Livingston,Non-Hispanic,Black,Female,65--84,0
2014,Livingston,Non-Hispanic,Black,Female,85+,1
2014,Livingston,Non-Hispanic,Other,Male,<1,0
2014,Livingston,Non-Hispanic,Other,Male,1--17,0
2014,Livingston,Non-Hispanic,Other,Male,18--24,0
2014,Livingston,Non-Hispanic,Other,Male,25--44,0
2014,Livingston,Non-Hispanic,Other,Male,45--64,0
2014,Livingston,Non-Hispanic,Other,Male,65--84,0
2014,Livingston,Non-Hispanic,Other,Male,85+,0
2014,Livingston,Non-Hispanic,Other,Female,<1,0
2014,Livingston,Non-Hispanic,Other,Female,1--17,0
2014,Livingston,Non-Hispanic,Other,Female,18--24,0
2014,Livingston,Non-Hispanic,Other,Female,25--44,0
2014,Livingston,Non-Hispanic,Other,Female,45--64,0
2014,Livingston,Non-Hispanic,Other,Female,65--84,0
2014,Livingston,Non-Hispanic,Other,Female,85+,0
2014,Livingston,Hispanic,White,Male,<1,0
2014,Livingston,Hispanic,White,Male,1--17,0
2014,Livingston,Hispanic,White,Male,18--24,0
2014,Livingston,Hispanic,White,Male,25--44,0
2014,Livingston,Hispanic,White,Male,45--64,0
2014,Livingston,Hispanic,White,Male,65--84,0
2014,Livingston,Hispanic,White,Male,85+,0
2014,Livingston,Hispanic,White,Female,<1,0
2014,Livingston,Hispanic,White,Female,1--17,0
2014,Livingston,Hispanic,White,Female,18--24,1
2014,Livingston,Hispanic,White,Female,25--44,0
2014,Livingston,Hispanic,White,Female,45--64,1
2014,Livingston,Hispanic,White,Female,65--84,1
2014,Livingston,Hispanic,White,Female,85+,0
2014,Livingston,Hispanic,Black,Male,<1,0
2014,Livingston,Hispanic,Black,Male,1--17,0
2014,Livingston,Hispanic,Black,Male,18--24,0
2014,Livingston,Hispanic,Black,Male,25--44,0
2014,Livingston,Hispanic,Black,Male,45--64,0
2014,Livingston,Hispanic,Black,Male,65--84,0
2014,Livingston,Hispanic,Black,Male,85+,0
2014,Livingston,Hispanic,Black,Female,<1,0
2014,Livingston,Hispanic,Black,Female,1--17,0
2014,Livingston,Hispanic,Black,Female,18--24,0
2014,Livingston,Hispanic,Black,Female,25--44,0
2014,Livingston,Hispanic,Black,Female,45--64,0
2014,Livingston,Hispanic,Black,Female,65--84,0
2014,Livingston,Hispanic,Black,Female,85+,0
2014,Livingston,Hispanic,Other,Male,<1,0
2014,Livingston,Hispanic,Other,Male,1--17,0
2014,Livingston,Hispanic,Other,Male,18--24,0
2014,Livingston,Hispanic,Other,Male,25--44,0
2014,Livingston,Hispanic,Other,Male,45--64,1
2014,Livingston,Hispanic,Other,Male,65--84,0
2014,Livingston,Hispanic,Other,Male,85+,0
2014,Livingston,Hispanic,Other,Female,<1,0
2014,Livingston,Hispanic,Other,Female,1--17,0
2014,Livingston,Hispanic,Other,Female,18--24,0
2014,Livingston,Hispanic,Other,Female,25--44,0
2014,Livingston,Hispanic,Other,Female,45--64,1
2014,Livingston,Hispanic,Other,Female,65--84,0
2014,Livingston,Hispanic,Other,Female,85+,0
2014,Logan,Non-Hispanic,White,Male,<1,0
2014,Logan,Non-Hispanic,White,Male,1--17,0
2014,Logan,Non-Hispanic,White,Male,18--24,2
2014,Logan,Non-Hispanic,White,Male,25--44,9
2014,Logan,Non-Hispanic,White,Male,45--64,37
2014,Logan,Non-Hispanic,White,Male,65--84,75
2014,Logan,Non-Hispanic,White,Male,85+,47
2014,Logan,Non-Hispanic,White,Female,<1,4
2014,Logan,Non-Hispanic,White,Female,1--17,1
2014,Logan,Non-Hispanic,White,Female,18--24,2
2014,Logan,Non-Hispanic,White,Female,25--44,4
2014,Logan,Non-Hispanic,White,Female,45--64,26
2014,Logan,Non-Hispanic,White,Female,65--84,66
2014,Logan,Non-Hispanic,White,Female,85+,73
2014,Logan,Non-Hispanic,Black,Male,<1,0
2014,Logan,Non-Hispanic,Black,Male,1--17,0
2014,Logan,Non-Hispanic,Black,Male,18--24,0
2014,Logan,Non-Hispanic,Black,Male,25--44,0
2014,Logan,Non-Hispanic,Black,Male,45--64,2
2014,Logan,Non-Hispanic,Black,Male,65--84,0
2014,Logan,Non-Hispanic,Black,Male,85+,0
2014,Logan,Non-Hispanic,Black,Female,<1,0
2014,Logan,Non-Hispanic,Black,Female,1--17,0
2014,Logan,Non-Hispanic,Black,Female,18--24,0
2014,Logan,Non-Hispanic,Black,Female,25--44,0
2014,Logan,Non-Hispanic,Black,Female,45--64,0
2014,Logan,Non-Hispanic,Black,Female,65--84,1
2014,Logan,Non-Hispanic,Black,Female,85+,0
2014,Logan,Non-Hispanic,Other,Male,<1,0
2014,Logan,Non-Hispanic,Other,Male,1--17,0
2014,Logan,Non-Hispanic,Other,Male,18--24,0
2014,Logan,Non-Hispanic,Other,Male,25--44,0
2014,Logan,Non-Hispanic,Other,Male,45--64,0
2014,Logan,Non-Hispanic,Other,Male,65--84,0
2014,Logan,Non-Hispanic,Other,Male,85+,0
2014,Logan,Non-Hispanic,Other,Female,<1,0
2014,Logan,Non-Hispanic,Other,Female,1--17,0
2014,Logan,Non-Hispanic,Other,Female,18--24,0
2014,Logan,Non-Hispanic,Other,Female,25--44,0
2014,Logan,Non-Hispanic,Other,Female,45--64,0
2014,Logan,Non-Hispanic,Other,Female,65--84,0
2014,Logan,Non-Hispanic,Other,Female,85+,0
2014,Logan,Hispanic,White,Male,<1,0
2014,Logan,Hispanic,White,Male,1--17,0
2014,Logan,Hispanic,White,Male,18--24,0
2014,Logan,Hispanic,White,Male,25--44,0
2014,Logan,Hispanic,White,Male,45--64,0
2014,Logan,Hispanic,White,Male,65--84,0
2014,Logan,Hispanic,White,Male,85+,0
2014,Logan,Hispanic,White,Female,<1,0
2014,Logan,Hispanic,White,Female,1--17,0
2014,Logan,Hispanic,White,Female,18--24,0
2014,Logan,Hispanic,White,Female,25--44,0
2014,Logan,Hispanic,White,Female,45--64,0
2014,Logan,Hispanic,White,Female,65--84,0
2014,Logan,Hispanic,White,Female,85+,0
2014,Logan,Hispanic,Black,Male,<1,0
2014,Logan,Hispanic,Black,Male,1--17,0
2014,Logan,Hispanic,Black,Male,18--24,0
2014,Logan,Hispanic,Black,Male,25--44,0
2014,Logan,Hispanic,Black,Male,45--64,0
2014,Logan,Hispanic,Black,Male,65--84,0
2014,Logan,Hispanic,Black,Male,85+,0
2014,Logan,Hispanic,Black,Female,<1,0
2014,Logan,Hispanic,Black,Female,1--17,0
2014,Logan,Hispanic,Black,Female,18--24,0
2014,Logan,Hispanic,Black,Female,25--44,0
2014,Logan,Hispanic,Black,Female,45--64,0
2014,Logan,Hispanic,Black,Female,65--84,0
2014,Logan,Hispanic,Black,Female,85+,0
2014,Logan,Hispanic,Other,Male,<1,0
2014,Logan,Hispanic,Other,Male,1--17,0
2014,Logan,Hispanic,Other,Male,18--24,0
2014,Logan,Hispanic,Other,Male,25--44,0
2014,Logan,Hispanic,Other,Male,45--64,0
2014,Logan,Hispanic,Other,Male,65--84,0
2014,Logan,Hispanic,Other,Male,85+,0
2014,Logan,Hispanic,Other,Female,<1,0
2014,Logan,Hispanic,Other,Female,1--17,0
2014,Logan,Hispanic,Other,Female,18--24,0
2014,Logan,Hispanic,Other,Female,25--44,0
2014,Logan,Hispanic,Other,Female,45--64,0
2014,Logan,Hispanic,Other,Female,65--84,0
2014,Logan,Hispanic,Other,Female,85+,0
2014,Mcdonough,Non-Hispanic,White,Male,<1,1
2014,Mcdonough,Non-Hispanic,White,Male,1--17,0
2014,Mcdonough,Non-Hispanic,White,Male,18--24,4
2014,Mcdonough,Non-Hispanic,White,Male,25--44,6
2014,Mcdonough,Non-Hispanic,White,Male,45--64,24
2014,Mcdonough,Non-Hispanic,White,Male,65--84,76
2014,Mcdonough,Non-Hispanic,White,Male,85+,32
2014,Mcdonough,Non-Hispanic,White,Female,<1,0
2014,Mcdonough,Non-Hispanic,White,Female,1--17,1
2014,Mcdonough,Non-Hispanic,White,Female,18--24,1
2014,Mcdonough,Non-Hispanic,White,Female,25--44,5
2014,Mcdonough,Non-Hispanic,White,Female,45--64,21
2014,Mcdonough,Non-Hispanic,White,Female,65--84,58
2014,Mcdonough,Non-Hispanic,White,Female,85+,77
2014,Mcdonough,Non-Hispanic,Black,Male,<1,0
2014,Mcdonough,Non-Hispanic,Black,Male,1--17,0
2014,Mcdonough,Non-Hispanic,Black,Male,18--24,0
2014,Mcdonough,Non-Hispanic,Black,Male,25--44,1
2014,Mcdonough,Non-Hispanic,Black,Male,45--64,1
2014,Mcdonough,Non-Hispanic,Black,Male,65--84,2
2014,Mcdonough,Non-Hispanic,Black,Male,85+,0
2014,Mcdonough,Non-Hispanic,Black,Female,<1,0
2014,Mcdonough,Non-Hispanic,Black,Female,1--17,0
2014,Mcdonough,Non-Hispanic,Black,Female,18--24,0
2014,Mcdonough,Non-Hispanic,Black,Female,25--44,0
2014,Mcdonough,Non-Hispanic,Black,Female,45--64,1
2014,Mcdonough,Non-Hispanic,Black,Female,65--84,0
2014,Mcdonough,Non-Hispanic,Black,Female,85+,0
2014,Mcdonough,Non-Hispanic,Other,Male,<1,0
2014,Mcdonough,Non-Hispanic,Other,Male,1--17,0
2014,Mcdonough,Non-Hispanic,Other,Male,18--24,0
2014,Mcdonough,Non-Hispanic,Other,Male,25--44,0
2014,Mcdonough,Non-Hispanic,Other,Male,45--64,1
2014,Mcdonough,Non-Hispanic,Other,Male,65--84,0
2014,Mcdonough,Non-Hispanic,Other,Male,85+,0
2014,Mcdonough,Non-Hispanic,Other,Female,<1,0
2014,Mcdonough,Non-Hispanic,Other,Female,1--17,0
2014,Mcdonough,Non-Hispanic,Other,Female,18--24,0
2014,Mcdonough,Non-Hispanic,Other,Female,25--44,0
2014,Mcdonough,Non-Hispanic,Other,Female,45--64,0
2014,Mcdonough,Non-Hispanic,Other,Female,65--84,0
2014,Mcdonough,Non-Hispanic,Other,Female,85+,0
2014,Mcdonough,Hispanic,White,Male,<1,0
2014,Mcdonough,Hispanic,White,Male,1--17,0
2014,Mcdonough,Hispanic,White,Male,18--24,0
2014,Mcdonough,Hispanic,White,Male,25--44,0
2014,Mcdonough,Hispanic,White,Male,45--64,1
2014,Mcdonough,Hispanic,White,Male,65--84,0
2014,Mcdonough,Hispanic,White,Male,85+,0
2014,Mcdonough,Hispanic,White,Female,<1,0
2014,Mcdonough,Hispanic,White,Female,1--17,0
2014,Mcdonough,Hispanic,White,Female,18--24,0
2014,Mcdonough,Hispanic,White,Female,25--44,0
2014,Mcdonough,Hispanic,White,Female,45--64,0
2014,Mcdonough,Hispanic,White,Female,65--84,0
2014,Mcdonough,Hispanic,White,Female,85+,1
2014,Mcdonough,Hispanic,Black,Male,<1,0
2014,Mcdonough,Hispanic,Black,Male,1--17,0
2014,Mcdonough,Hispanic,Black,Male,18--24,0
2014,Mcdonough,Hispanic,Black,Male,25--44,0
2014,Mcdonough,Hispanic,Black,Male,45--64,0
2014,Mcdonough,Hispanic,Black,Male,65--84,0
2014,Mcdonough,Hispanic,Black,Male,85+,0
2014,Mcdonough,Hispanic,Black,Female,<1,0
2014,Mcdonough,Hispanic,Black,Female,1--17,0
2014,Mcdonough,Hispanic,Black,Female,18--24,0
2014,Mcdonough,Hispanic,Black,Female,25--44,0
2014,Mcdonough,Hispanic,Black,Female,45--64,0
2014,Mcdonough,Hispanic,Black,Female,65--84,0
2014,Mcdonough,Hispanic,Black,Female,85+,0
2014,Mcdonough,Hispanic,Other,Male,<1,0
2014,Mcdonough,Hispanic,Other,Male,1--17,0
2014,Mcdonough,Hispanic,Other,Male,18--24,0
2014,Mcdonough,Hispanic,Other,Male,25--44,0
2014,Mcdonough,Hispanic,Other,Male,45--64,0
2014,Mcdonough,Hispanic,Other,Male,65--84,0
2014,Mcdonough,Hispanic,Other,Male,85+,0
2014,Mcdonough,Hispanic,Other,Female,<1,0
2014,Mcdonough,Hispanic,Other,Female,1--17,0
2014,Mcdonough,Hispanic,Other,Female,18--24,0
2014,Mcdonough,Hispanic,Other,Female,25--44,0
2014,Mcdonough,Hispanic,Other,Female,45--64,0
2014,Mcdonough,Hispanic,Other,Female,65--84,0
2014,Mcdonough,Hispanic,Other,Female,85+,0
2014,Mchenry,Non-Hispanic,White,Male,<1,7
2014,Mchenry,Non-Hispanic,White,Male,1--17,2
2014,Mchenry,Non-Hispanic,White,Male,18--24,15
2014,Mchenry,Non-Hispanic,White,Male,25--44,46
2014,Mchenry,Non-Hispanic,White,Male,45--64,204
2014,Mchenry,Non-Hispanic,White,Male,65--84,415
2014,Mchenry,Non-Hispanic,White,Male,85+,252
2014,Mchenry,Non-Hispanic,White,Female,<1,4
2014,Mchenry,Non-Hispanic,White,Female,1--17,3
2014,Mchenry,Non-Hispanic,White,Female,18--24,2
2014,Mchenry,Non-Hispanic,White,Female,25--44,23
2014,Mchenry,Non-Hispanic,White,Female,45--64,176
2014,Mchenry,Non-Hispanic,White,Female,65--84,359
2014,Mchenry,Non-Hispanic,White,Female,85+,430
2014,Mchenry,Non-Hispanic,Black,Male,<1,0
2014,Mchenry,Non-Hispanic,Black,Male,1--17,0
2014,Mchenry,Non-Hispanic,Black,Male,18--24,0
2014,Mchenry,Non-Hispanic,Black,Male,25--44,1
2014,Mchenry,Non-Hispanic,Black,Male,45--64,1
2014,Mchenry,Non-Hispanic,Black,Male,65--84,0
2014,Mchenry,Non-Hispanic,Black,Male,85+,0
2014,Mchenry,Non-Hispanic,Black,Female,<1,0
2014,Mchenry,Non-Hispanic,Black,Female,1--17,0
2014,Mchenry,Non-Hispanic,Black,Female,18--24,0
2014,Mchenry,Non-Hispanic,Black,Female,25--44,3
2014,Mchenry,Non-Hispanic,Black,Female,45--64,6
2014,Mchenry,Non-Hispanic,Black,Female,65--84,2
2014,Mchenry,Non-Hispanic,Black,Female,85+,2
2014,Mchenry,Non-Hispanic,Other,Male,<1,0
2014,Mchenry,Non-Hispanic,Other,Male,1--17,0
2014,Mchenry,Non-Hispanic,Other,Male,18--24,0
2014,Mchenry,Non-Hispanic,Other,Male,25--44,1
2014,Mchenry,Non-Hispanic,Other,Male,45--64,8
2014,Mchenry,Non-Hispanic,Other,Male,65--84,5
2014,Mchenry,Non-Hispanic,Other,Male,85+,2
2014,Mchenry,Non-Hispanic,Other,Female,<1,0
2014,Mchenry,Non-Hispanic,Other,Female,1--17,0
2014,Mchenry,Non-Hispanic,Other,Female,18--24,0
2014,Mchenry,Non-Hispanic,Other,Female,25--44,0
2014,Mchenry,Non-Hispanic,Other,Female,45--64,1
2014,Mchenry,Non-Hispanic,Other,Female,65--84,12
2014,Mchenry,Non-Hispanic,Other,Female,85+,1
2014,Mchenry,Hispanic,White,Male,<1,2
2014,Mchenry,Hispanic,White,Male,1--17,2
2014,Mchenry,Hispanic,White,Male,18--24,2
2014,Mchenry,Hispanic,White,Male,25--44,6
2014,Mchenry,Hispanic,White,Male,45--64,8
2014,Mchenry,Hispanic,White,Male,65--84,6
2014,Mchenry,Hispanic,White,Male,85+,2
2014,Mchenry,Hispanic,White,Female,<1,1
2014,Mchenry,Hispanic,White,Female,1--17,0
2014,Mchenry,Hispanic,White,Female,18--24,2
2014,Mchenry,Hispanic,White,Female,25--44,3
2014,Mchenry,Hispanic,White,Female,45--64,4
2014,Mchenry,Hispanic,White,Female,65--84,8
2014,Mchenry,Hispanic,White,Female,85+,3
2014,Mchenry,Hispanic,Black,Male,<1,0
2014,Mchenry,Hispanic,Black,Male,1--17,0
2014,Mchenry,Hispanic,Black,Male,18--24,0
2014,Mchenry,Hispanic,Black,Male,25--44,0
2014,Mchenry,Hispanic,Black,Male,45--64,0
2014,Mchenry,Hispanic,Black,Male,65--84,0
2014,Mchenry,Hispanic,Black,Male,85+,0
2014,Mchenry,Hispanic,Black,Female,<1,0
2014,Mchenry,Hispanic,Black,Female,1--17,0
2014,Mchenry,Hispanic,Black,Female,18--24,0
2014,Mchenry,Hispanic,Black,Female,25--44,0
2014,Mchenry,Hispanic,Black,Female,45--64,0
2014,Mchenry,Hispanic,Black,Female,65--84,0
2014,Mchenry,Hispanic,Black,Female,85+,0
2014,Mchenry,Hispanic,Other,Male,<1,0
2014,Mchenry,Hispanic,Other,Male,1--17,1
2014,Mchenry,Hispanic,Other,Male,18--24,0
2014,Mchenry,Hispanic,Other,Male,25--44,0
2014,Mchenry,Hispanic,Other,Male,45--64,1
2014,Mchenry,Hispanic,Other,Male,65--84,1
2014,Mchenry,Hispanic,Other,Male,85+,0
2014,Mchenry,Hispanic,Other,Female,<1,0
2014,Mchenry,Hispanic,Other,Female,1--17,0
2014,Mchenry,Hispanic,Other,Female,18--24,0
2014,Mchenry,Hispanic,Other,Female,25--44,0
2014,Mchenry,Hispanic,Other,Female,45--64,0
2014,Mchenry,Hispanic,Other,Female,65--84,0
2014,Mchenry,Hispanic,Other,Female,85+,1
2014,Mclean,Non-Hispanic,White,Male,<1,4
2014,Mclean,Non-Hispanic,White,Male,1--17,3
2014,Mclean,Non-Hispanic,White,Male,18--24,9
2014,Mclean,Non-Hispanic,White,Male,25--44,26
2014,Mclean,Non-Hispanic,White,Male,45--64,113
2014,Mclean,Non-Hispanic,White,Male,65--84,232
2014,Mclean,Non-Hispanic,White,Male,85+,134
2014,Mclean,Non-Hispanic,White,Female,<1,3
2014,Mclean,Non-Hispanic,White,Female,1--17,3
2014,Mclean,Non-Hispanic,White,Female,18--24,0
2014,Mclean,Non-Hispanic,White,Female,25--44,16
2014,Mclean,Non-Hispanic,White,Female,45--64,75
2014,Mclean,Non-Hispanic,White,Female,65--84,223
2014,Mclean,Non-Hispanic,White,Female,85+,239
2014,Mclean,Non-Hispanic,Black,Male,<1,0
2014,Mclean,Non-Hispanic,Black,Male,1--17,0
2014,Mclean,Non-Hispanic,Black,Male,18--24,2
2014,Mclean,Non-Hispanic,Black,Male,25--44,2
2014,Mclean,Non-Hispanic,Black,Male,45--64,11
2014,Mclean,Non-Hispanic,Black,Male,65--84,10
2014,Mclean,Non-Hispanic,Black,Male,85+,2
2014,Mclean,Non-Hispanic,Black,Female,<1,2
2014,Mclean,Non-Hispanic,Black,Female,1--17,0
2014,Mclean,Non-Hispanic,Black,Female,18--24,2
2014,Mclean,Non-Hispanic,Black,Female,25--44,1
2014,Mclean,Non-Hispanic,Black,Female,45--64,16
2014,Mclean,Non-Hispanic,Black,Female,65--84,11
2014,Mclean,Non-Hispanic,Black,Female,85+,3
2014,Mclean,Non-Hispanic,Other,Male,<1,3
2014,Mclean,Non-Hispanic,Other,Male,1--17,0
2014,Mclean,Non-Hispanic,Other,Male,18--24,0
2014,Mclean,Non-Hispanic,Other,Male,25--44,2
2014,Mclean,Non-Hispanic,Other,Male,45--64,0
2014,Mclean,Non-Hispanic,Other,Male,65--84,3
2014,Mclean,Non-Hispanic,Other,Male,85+,0
2014,Mclean,Non-Hispanic,Other,Female,<1,2
2014,Mclean,Non-Hispanic,Other,Female,1--17,0
2014,Mclean,Non-Hispanic,Other,Female,18--24,0
2014,Mclean,Non-Hispanic,Other,Female,25--44,0
2014,Mclean,Non-Hispanic,Other,Female,45--64,0
2014,Mclean,Non-Hispanic,Other,Female,65--84,1
2014,Mclean,Non-Hispanic,Other,Female,85+,0
2014,Mclean,Hispanic,White,Male,<1,0
2014,Mclean,Hispanic,White,Male,1--17,1
2014,Mclean,Hispanic,White,Male,18--24,0
2014,Mclean,Hispanic,White,Male,25--44,1
2014,Mclean,Hispanic,White,Male,45--64,0
2014,Mclean,Hispanic,White,Male,65--84,0
2014,Mclean,Hispanic,White,Male,85+,1
2014,Mclean,Hispanic,White,Female,<1,0
2014,Mclean,Hispanic,White,Female,1--17,0
2014,Mclean,Hispanic,White,Female,18--24,1
2014,Mclean,Hispanic,White,Female,25--44,1
2014,Mclean,Hispanic,White,Female,45--64,1
2014,Mclean,Hispanic,White,Female,65--84,0
2014,Mclean,Hispanic,White,Female,85+,0
2014,Mclean,Hispanic,Black,Male,<1,0
2014,Mclean,Hispanic,Black,Male,1--17,0
2014,Mclean,Hispanic,Black,Male,18--24,0
2014,Mclean,Hispanic,Black,Male,25--44,0
2014,Mclean,Hispanic,Black,Male,45--64,0
2014,Mclean,Hispanic,Black,Male,65--84,0
2014,Mclean,Hispanic,Black,Male,85+,0
2014,Mclean,Hispanic,Black,Female,<1,0
2014,Mclean,Hispanic,Black,Female,1--17,0
2014,Mclean,Hispanic,Black,Female,18--24,0
2014,Mclean,Hispanic,Black,Female,25--44,0
2014,Mclean,Hispanic,Black,Female,45--64,0
2014,Mclean,Hispanic,Black,Female,65--84,0
2014,Mclean,Hispanic,Black,Female,85+,0
2014,Mclean,Hispanic,Other,Male,<1,0
2014,Mclean,Hispanic,Other,Male,1--17,0
2014,Mclean,Hispanic,Other,Male,18--24,0
2014,Mclean,Hispanic,Other,Male,25--44,0
